open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,timestamp_utc,timestamp_ist,minute_vwap,session_vwap,return
1777350420000,76677.9,76700.0,76671.5,76676.5,28.109,1777350479999,2155556.512,1163,10.286,788769.9588,0,2026-04-28 04:27:00+0000,2026-04-28 09:57:00+0530,76685.63492119961,77011.67942834905,-1.9562325569211225e-05
1777350480000,76676.5,76770.4,76676.4,76770.4,136.341,1777350539999,10460897.1916,2642,122.268,9380784.5495,0,2026-04-28 04:28:00+0000,2026-04-28 09:58:00+0530,76725.98258484242,77009.57218077236,0.0012246255371592962
1777350540000,76770.3,76770.4,76747.0,76760.1,64.774,1777350599999,4972005.9203,1074,11.871,911174.0302,0,2026-04-28 04:29:00+0000,2026-04-28 09:59:00+0530,76759.28490289314,77008.65596966531,-0.00013416629325868623
1777350600000,76760.0,76785.6,76741.1,76741.1,59.995,1777350659999,4605273.6639,1293,17.529,1345627.8983,0,2026-04-28 04:30:00+0000,2026-04-28 10:00:00+0530,76760.95781148429,77007.80239634626,-0.00024752443000986
1777350660000,76741.1,76777.8,76741.1,76767.0,44.136,1777350719999,3387877.4659,1232,40.139,3081013.7601,0,2026-04-28 04:31:00+0000,2026-04-28 10:01:00+0530,76759.95708491934,77007.19308137373,0.00033749842001218333
1777350720000,76767.0,76783.4,76746.4,76746.4,32.234,1777350779999,2474635.3354,1252,19.129,1468588.9282,0,2026-04-28 04:32:00+0000,2026-04-28 10:02:00+0530,76770.96653843767,77006.74414097914,-0.00026834447093160296
1777350780000,76746.4,76761.8,76715.5,76715.5,15.2,1777350839999,1166439.7847,1059,3.959,303847.4079,0,2026-04-28 04:33:00+0000,2026-04-28 10:03:00+0530,76739.45951973685,77006.50933809378,-0.0004026247485223733
1777350840000,76715.5,76775.3,76700.6,76765.9,149.941,1777350899999,11506642.8615,2718,124.598,9561898.9269,0,2026-04-28 04:34:00+0000,2026-04-28 10:04:00+0530,76741.13725732121,77004.35038337158,0.0006569728412120224
1777350900000,76765.9,76765.9,76705.5,76729.4,138.783,1777350959999,10647804.2552,2625,26.941,2066821.8692,0,2026-04-28 04:35:00+0000,2026-04-28 10:05:00+0530,76722.68401173055,77002.279349496,-0.00047547153097926564
1777350960000,76729.4,76729.5,76722.0,76722.1,6.209,1777351019999,476374.4326,311,1.859,142627.0451,0,2026-04-28 04:36:00+0000,2026-04-28 10:06:00+0530,76723.21349653728,77002.1843321816,-9.513954233952848e-05
1777351020000,76722.0,76737.8,76718.8,76718.8,23.598,1777351079999,1810616.5727,906,10.255,786829.9014,0,2026-04-28 04:37:00+0000,2026-04-28 10:07:00+0530,76727.54355030088,77001.8245796412,-4.3012378441176224e-05
1777351080000,76718.8,76723.9,76718.8,76719.4,16.684,1777351139999,1280016.8528,413,5.948,456327.0221,0,2026-04-28 04:38:00+0000,2026-04-28 10:08:00+0530,76721.22109805801,77001.56672827971,7.820768833655123e-06
1777351140000,76719.4,76738.3,76719.4,76738.2,18.95,1777351199999,1453917.3684,494,17.425,1336904.3745,0,2026-04-28 04:39:00+0000,2026-04-28 10:09:00+0530,76723.8716833773,77001.2861542805,0.0002450488403193951
1777351200000,76738.2,76847.0,76738.2,76837.6,176.864,1777351259999,13581779.3266,3714,145.402,11165101.5267,0,2026-04-28 04:40:00+0000,2026-04-28 10:10:00+0530,76792.22072666003,76999.42295953323,0.0012953131556383557
1777351260000,76837.6,76837.6,76795.0,76811.2,117.854,1777351319999,9052435.3562,2717,82.357,6325830.1811,0,2026-04-28 04:41:00+0000,2026-04-28 10:11:00+0530,76810.59069866106,76998.24577243258,-0.000343581788083025
1777351320000,76811.2,76811.3,76790.8,76790.8,13.658,1777351379999,1048925.8717,579,4.73,363260.915,0,2026-04-28 04:42:00+0000,2026-04-28 10:12:00+0530,76799.37558207645,76998.09780376384,-0.0002655862686691268
1777351380000,76790.8,76790.9,76771.0,76788.5,35.053,1777351439999,2691291.4309,945,18.696,1435369.5036,0,2026-04-28 04:43:00+0000,2026-04-28 10:13:00+0530,76777.77739137878,76997.69227526676,-2.995150460738394e-05
1777351440000,76788.5,76788.6,76788.5,76788.5,7.505,1777351499999,576298.336,241,6.435,494134.641,0,2026-04-28 04:44:00+0000,2026-04-28 10:14:00+0530,76788.58574283811,76997.60769774792,0.0
1777351500000,76788.5,76830.6,76788.5,76826.9,53.045,1777351559999,4074685.0314,1552,29.816,2290185.0989,0,2026-04-28 04:45:00+0000,2026-04-28 10:15:00+0530,76815.62883212366,76997.0882302471,0.000500074881004231
1777351560000,76826.8,76830.2,76823.2,76830.2,24.463,1777351619999,1879345.3555,590,19.93,1531099.8076,0,2026-04-28 04:46:00+0000,2026-04-28 10:16:00+0530,76823.99360258349,76996.86611246326,4.2953705017501065e-05
1777351620000,76830.1,76875.7,76830.1,76871.9,61.125,1777351679999,4697855.5917,2012,45.0,3458438.8866,0,2026-04-28 04:47:00+0000,2026-04-28 10:17:00+0530,76856.53319754601,76996.41619108373,0.0005427553227765891
1777351680000,76871.9,76894.6,76865.0,76882.7,49.534,1777351739999,3808057.8359,1415,33.403,2567922.2972,0,2026-04-28 04:48:00+0000,2026-04-28 10:18:00+0530,76877.65647635967,76996.11063273152,0.0001404934703057581
1777351740000,76882.7,76910.0,76875.1,76910.0,53.44,1777351799999,4109151.461,1874,40.905,3145303.5747,0,2026-04-28 04:49:00+0000,2026-04-28 10:19:00+0530,76892.80428517965,76995.83281040663,0.00035508638484338384
1777351800000,76910.0,76921.8,76871.3,76871.3,62.687,1777351859999,4820103.8168,1921,23.15,1780153.6364,0,2026-04-28 04:50:00+0000,2026-04-28 10:20:00+0530,76891.60139741893,76995.47491492855,-0.0005031855415420505
1777351860000,76871.3,76879.3,76871.3,76873.0,23.586,1777351919999,1813149.416,485,15.939,1225278.716,0,2026-04-28 04:51:00+0000,2026-04-28 10:21:00+0530,76873.96828627153,76995.32388869126,2.2114885529500583e-05
1777351920000,76873.0,76893.6,76873.0,76886.1,17.007,1777351979999,1307502.3967,666,8.554,657642.6577,0,2026-04-28 04:52:00+0000,2026-04-28 10:22:00+0530,76880.24911507026,76995.22394936022,0.00017041093752045988
1777351980000,76886.1,76886.1,76871.3,76871.4,20.536,1777352039999,1578720.3363,441,6.952,534429.6827,0,2026-04-28 04:53:00+0000,2026-04-28 10:23:00+0530,76875.74680074016,76995.09486698036,-0.00019119190594929503
1777352040000,76871.3,76871.4,76865.2,76865.2,9.156,1777352099999,703831.044,335,3.475,267126.8439,0,2026-04-28 04:54:00+0000,2026-04-28 10:24:00+0530,76871.01834862385,76995.03305360336,-8.065418348046638e-05
1777352100000,76865.2,76869.4,76865.2,76869.4,17.133,1777352159999,1316956.0862,301,11.828,909169.4302,0,2026-04-28 04:55:00+0000,2026-04-28 10:25:00+0530,76866.63667775638,76994.91820985342,5.464111197261978e-05
1777352160000,76869.4,76869.4,76860.0,76860.1,20.66,1777352219999,1587988.7301,374,5.571,428191.9667,0,2026-04-28 04:56:00+0000,2026-04-28 10:26:00+0530,76862.95886253631,76994.774736896,-0.00012098442293018152
1777352220000,76860.0,76867.5,76836.7,76836.7,21.706,1777352279999,1668250.0709,832,6.303,484441.4725,0,2026-04-28 04:57:00+0000,2026-04-28 10:27:00+0530,76856.63276974109,76994.60582300115,-0.00030444925260320055
1777352280000,76836.8,76851.3,76835.9,76851.3,30.001,1777352339999,2305187.1794,570,12.217,938725.2964,0,2026-04-28 04:58:00+0000,2026-04-28 10:28:00+0530,76837.0114129529,76994.37173119835,0.0001900133660086567
1777352340000,76851.2,76851.2,76839.1,76845.2,19.739,1777352399999,1516856.2542,574,12.31,945966.5494,0,2026-04-28 04:59:00+0000,2026-04-28 10:29:00+0530,76845.64842190588,76994.21707749559,-7.937406393909718e-05
1777352400000,76845.2,76891.4,76845.2,76887.9,52.778,1777352459999,4057255.2031,2116,28.95,2225368.8873,0,2026-04-28 05:00:00+0000,2026-04-28 10:30:00+0530,76873.98543142977,76993.88712776282,0.0005556625527682879
1777352460000,76888.0,76895.3,76880.0,76891.5,38.965,1777352519999,2995935.8307,981,13.67,1051054.0964,0,2026-04-28 05:01:00+0000,2026-04-28 10:31:00+0530,76887.86938791221,76993.67341166703,4.682141143153018e-05
1777352520000,76891.5,76900.0,76882.3,76896.0,28.474,1777352579999,2189415.5771,884,13.882,1067424.96,0,2026-04-28 05:02:00+0000,2026-04-28 10:32:00+0530,76891.74605253915,76993.52348208854,5.852402411199442e-05
1777352580000,76895.9,76920.8,76886.3,76894.6,45.737,1777352639999,3517392.4535,1523,34.114,2623606.0906,0,2026-04-28 05:03:00+0000,2026-04-28 10:33:00+0530,76904.74787371274,76993.3021561647,-1.820640865579648e-05
1777352640000,76894.5,76925.0,76894.5,76925.0,53.576,1777352699999,4120821.8968,1350,36.506,2807896.3517,0,2026-04-28 05:04:00+0000,2026-04-28 10:34:00+0530,76915.44528893534,76993.08391271305,0.0003953463572212712
1777352700000,76925.0,76943.3,76920.0,76920.0,53.979,1777352759999,4152630.2665,1646,26.712,2054970.6217,0,2026-04-28 05:05:00+0000,2026-04-28 10:35:00+0530,76930.4778988125,76992.90139239297,-6.499837504059247e-05
1777352760000,76920.0,77013.1,76896.6,76975.3,462.088,1777352819999,35565613.8453,6216,365.115,28102466.2769,0,2026-04-28 05:06:00+0000,2026-04-28 10:36:00+0530,76967.18773328888,76992.17167555446,0.0007189287571502945
1777352820000,76975.4,77011.9,76973.7,77008.8,200.732,1777352879999,15455506.626,2997,73.958,5694181.0262,0,2026-04-28 05:07:00+0000,2026-04-28 10:37:00+0530,76995.72876272841,76992.23157052338,0.0004352045396380788
1777352880000,77008.8,77018.6,76970.1,76989.2,271.069,1777352939999,20871116.6114,2743,84.781,6527162.7565,0,2026-04-28 05:08:00+0000,2026-04-28 10:38:00+0530,76995.5864056753,76992.23694831261,-0.000254516366960722
1777352940000,76989.3,76989.3,76930.9,76942.8,54.773,1777352999999,4215453.746,1764,8.339,641667.2233,0,2026-04-28 05:09:00+0000,2026-04-28 10:39:00+0530,76962.25779124751,76992.1347065574,-0.0006026819346088841
1777353000000,76942.8,76944.9,76915.1,76940.8,52.817,1777353059999,4063197.524,1360,16.52,1270930.1356,0,2026-04-28 05:10:00+0000,2026-04-28 10:40:00+0530,76929.7295189049,76991.98284769566,-2.5993335308838184e-05
1777353060000,76940.8,76940.8,76919.1,76937.0,25.03,1777353119999,1925630.2602,876,14.493,1114945.713,0,2026-04-28 05:11:00+0000,2026-04-28 10:41:00+0530,76932.89093887334,76991.90956022516,-4.938862086178997e-05
1777353120000,76937.0,76938.0,76908.5,76916.8,31.016,1777353179999,2385796.1571,1301,5.232,402430.3778,0,2026-04-28 05:12:00+0000,2026-04-28 10:42:00+0530,76921.4649567965,76991.80197894598,-0.0002625524780014432
1777353180000,76916.8,76916.9,76893.9,76899.9,49.741,1777353239999,3825197.9543,1336,5.079,390573.1966,0,2026-04-28 05:13:00+0000,2026-04-28 10:43:00+0530,76902.31306769063,76991.58751264111,-0.00021971792898312081
1777353240000,76899.9,76920.0,76891.5,76917.6,46.964,1777353299999,3611800.3506,1473,13.538,1041182.646,0,2026-04-28 05:14:00+0000,2026-04-28 10:44:00+0530,76905.72248104932,76991.4000177837,0.00023016935002528882
1777353300000,76917.6,76917.7,76895.3,76903.1,33.487,1777353359999,2575310.1918,1067,7.103,546242.5246,0,2026-04-28 05:15:00+0000,2026-04-28 10:45:00+0530,76904.77474243737,76991.259787689,-0.00018851342215564504
1777353360000,76903.2,76917.7,76900.0,76915.2,14.463,1777353419999,1112340.4981,734,9.93,763716.2537,0,2026-04-28 05:16:00+0000,2026-04-28 10:46:00+0530,76909.38934522575,76991.20330319446,0.0001573408614214955
1777353420000,76915.2,76915.2,76875.4,76875.4,22.892,1777353479999,1760166.1106,1010,6.196,476412.4207,0,2026-04-28 05:17:00+0000,2026-04-28 10:47:00+0530,76890.01007338808,76991.08925930422,-0.0005174529871859734
1777353480000,76875.5,76888.1,76870.0,76888.1,16.387,1777353539999,1259778.1192,809,4.397,338036.7632,0,2026-04-28 05:18:00+0000,2026-04-28 10:48:00+0530,76876.6778055776,76991.00252726825,0.00016520239244299795
1777353540000,76888.0,76928.3,76888.0,76928.3,26.669,1777353599999,2051197.2663,1126,22.0,1692128.7282,0,2026-04-28 05:19:00+0000,2026-04-28 10:49:00+0530,76913.16758408639,76990.9040813633,0.000522837734317827
1777353600000,76928.3,76940.0,76920.4,76920.4,15.622,1777353659999,1201834.562,892,9.507,731401.9091,0,2026-04-28 05:20:00+0000,2026-04-28 10:50:00+0530,76932.18294712584,76990.85566514042,-0.00010269302714360773
1777353660000,76920.5,76931.7,76920.3,76931.6,14.931,1777353719999,1148573.3472,450,8.857,681331.434,0,2026-04-28 05:21:00+0000,2026-04-28 10:51:00+0530,76925.41338155516,76990.81013359422,0.0001456050670565201
1777353720000,76931.6,76931.6,76915.0,76915.0,18.077,1777353779999,1390453.5254,492,7.466,574267.423,0,2026-04-28 05:22:00+0000,2026-04-28 10:52:00+0530,76918.37834817723,76990.74868425335,-0.0002157760920090679
1777353780000,76915.1,76919.5,76910.0,76919.4,10.098,1777353839999,776670.4254,472,6.418,493627.9481,0,2026-04-28 05:23:00+0000,2026-04-28 10:53:00+0530,76913.29227569814,76990.71233803696,5.720600663061681e-05
1777353840000,76919.5,76965.0,76897.8,76965.0,84.115,1777353899999,6470449.8626,2007,74.762,5751137.8039,0,2026-04-28 05:24:00+0000,2026-04-28 10:54:00+0530,76923.85261368364,76990.51747288981,0.0005928283371945398
1777353900000,76965.0,76988.1,76950.6,76988.0,89.241,1777353959999,6868344.7308,1962,43.49,3347312.8555,0,2026-04-28 05:25:00+0000,2026-04-28 10:55:00+0530,76964.00455844287,76990.45350366033,0.0002988371337619977
1777353960000,76988.0,77024.2,76988.0,77009.8,78.695,1777354019999,6060410.9166,2052,55.634,4284403.0093,0,2026-04-28 05:26:00+0000,2026-04-28 10:56:00+0530,77011.38466992821,76990.51695221884,0.0002831610121059036
1777354020000,77009.7,77045.0,77003.2,77043.8,73.39,1777354079999,5652993.707,2061,48.256,3717172.494,0,2026-04-28 05:27:00+0000,2026-04-28 10:57:00+0530,77026.75714675024,76990.65720328594,0.0004415022503629906
1777354080000,77043.7,77132.4,77043.7,77072.3,768.27,1777354139999,59232144.9554,6816,304.106,23444765.0322,0,2026-04-28 05:28:00+0000,2026-04-28 10:58:00+0530,77098.08394887214,76993.9078091219,0.0003699194484176882
1777354140000,77072.2,77072.3,77006.1,77025.8,181.296,1777354199999,13966175.4478,2895,53.195,4097804.8305,0,2026-04-28 05:29:00+0000,2026-04-28 10:59:00+0530,77035.21008626776,76994.2448701652,-0.0006033296009072542
1777354200000,77025.8,77037.9,76989.6,77015.0,93.663,1777354259999,7213366.5434,2821,41.898,3226615.8821,0,2026-04-28 05:30:00+0000,2026-04-28 11:00:00+0530,77014.0454971547,76994.32948307788,-0.0001402127598805203
1777354260000,77015.0,77016.9,77000.0,77016.8,31.971,1777354319999,2462012.8267,963,9.511,732394.0055,0,2026-04-28 05:31:00+0000,2026-04-28 11:01:00+0530,77007.6890525789,76994.3539541373,2.3372070375948795e-05
1777354320000,77016.8,77016.9,76980.2,76982.7,35.521,1777354379999,2734902.9285,1432,11.934,918785.7723,0,2026-04-28 05:32:00+0000,2026-04-28 11:02:00+0530,76993.97338194307,76994.3522081442,-0.00044276054055747416
1777354380000,76982.7,77006.3,76982.6,76989.4,39.273,1777354439999,3023720.3278,1159,30.395,2340207.7525,0,2026-04-28 05:33:00+0000,2026-04-28 11:03:00+0530,76992.34404807373,76994.34939809285,8.703254107733649e-05
1777354440000,76989.3,76989.4,76945.9,76945.9,26.875,1777354499999,2068393.4305,976,3.08,237026.7837,0,2026-04-28 05:34:00+0000,2026-04-28 11:04:00+0530,76963.47648372094,76994.30827396244,-0.0005650128459242509
1777354500000,76945.9,76950.0,76890.6,76894.5,80.588,1777354559999,6198687.1696,2549,31.474,2421052.9072,0,2026-04-28 05:35:00+0000,2026-04-28 11:05:00+0530,76918.24055194322,76994.00929856334,-0.0006680018038647262
1777354560000,76894.6,76899.8,76833.4,76833.4,95.776,1777354619999,7362234.5482,2885,31.161,2395855.791,0,2026-04-28 05:36:00+0000,2026-04-28 11:06:00+0530,76869.3049219011,76993.4162249442,-0.0007945951921140004
1777354620000,76839.6,76875.8,76836.5,76864.0,79.044,1777354679999,6074779.9049,2671,48.732,3745365.0453,0,2026-04-28 05:37:00+0000,2026-04-28 11:07:00+0530,76853.14388062347,76992.94196223235,0.00039826429651701467
1777354680000,76864.0,76864.0,76830.6,76859.2,31.477,1777354739999,2418788.8595,1412,12.946,994844.6476,0,2026-04-28 05:38:00+0000,2026-04-28 11:08:00+0530,76843.05554849571,76992.74352467246,-6.244796003329611e-05
1777354740000,76859.2,76860.8,76823.2,76823.3,38.188,1777354799999,2934542.2584,1182,4.217,324059.5657,0,2026-04-28 05:39:00+0000,2026-04-28 11:09:00+0530,76844.61763904891,76992.47723053601,-0.00046708786976701333
1777354800000,76823.3,76835.2,76820.0,76835.2,60.924,1777354859999,4680569.4295,1150,26.196,2012563.3085,0,2026-04-28 05:40:00+0000,2026-04-28 11:10:00+0530,76826.36447869476,76992.03905345307,0.0001549009219858899
1777354860000,76835.2,76846.8,76800.0,76800.1,32.311,1777354919999,2482082.6006,1424,5.558,426981.5527,0,2026-04-28 05:41:00+0000,2026-04-28 11:11:00+0530,76818.5014577079,76991.78689872254,-0.00045682187330797763
1777354920000,76800.0,76800.1,76760.9,76778.5,69.871,1777354979999,5364266.5084,2100,23.738,1822348.7098,0,2026-04-28 05:42:00+0000,2026-04-28 11:12:00+0530,76773.86195131027,76991.1337660602,-0.0002812496337896153
1777354980000,76778.6,76840.8,76778.5,76824.4,182.155,1777355039999,13992277.811,3246,132.617,10186409.1997,0,2026-04-28 05:43:00+0000,2026-04-28 11:13:00+0530,76815.22775109111,76989.72661853462,0.0005978236094739131
1777355040000,76824.4,76840.0,76818.7,76820.0,61.442,1777355099999,4720330.7809,1295,20.674,1588353.0702,0,2026-04-28 05:44:00+0000,2026-04-28 11:14:00+0530,76825.79963054588,76989.28830171874,-5.7273470407737115e-05
1777355100000,76820.0,76838.6,76820.0,76820.1,22.949,1777355159999,1763113.8637,1069,15.374,1181133.4253,0,2026-04-28 05:45:00+0000,2026-04-28 11:15:00+0530,76827.48109721557,76989.12518968353,1.3017443374341298e-06
1777355160000,76820.0,76850.2,76818.0,76844.9,24.512,1777355219999,1883336.0383,1099,15.526,1192960.5614,0,2026-04-28 05:46:00+0000,2026-04-28 11:16:00+0530,76833.22610558094,76988.96356738065,0.0003228321754331631
1777355220000,76844.8,76854.4,76844.8,76850.1,11.551,1777355279999,887696.978,647,5.755,442268.7499,0,2026-04-28 05:47:00+0000,2026-04-28 11:17:00+0530,76850.22751276946,76988.89359040276,6.766877177288855e-05
1777355280000,76850.0,76886.9,76843.6,76860.0,55.914,1777355339999,4297768.9737,1886,45.38,3488065.674,0,2026-04-28 05:48:00+0000,2026-04-28 11:18:00+0530,76863.91554351326,76988.58918919394,0.00012882221363397228
1777355340000,76860.0,76861.4,76854.3,76861.2,8.132,1777355399999,625008.1676,718,3.716,285601.4383,0,2026-04-28 05:49:00+0000,2026-04-28 11:19:00+0530,76857.86615838663,76988.54344088903,1.5612802497955158e-05
1777355400000,76861.2,76892.7,76859.6,76886.8,25.726,1777355459999,1977767.9663,1440,17.329,1332186.3285,0,2026-04-28 05:50:00+0000,2026-04-28 11:20:00+0530,76878.1764090803,76988.42204972806,0.0003330679198347841
1777355460000,76886.8,76886.9,76881.6,76881.7,14.509,1777355519999,1115541.3013,416,7.295,560885.2519,0,2026-04-28 05:51:00+0000,2026-04-28 11:21:00+0530,76886.16040388723,76988.35603247907,-6.633128183264336e-05
1777355520000,76881.6,76895.4,76881.6,76895.3,16.33,1777355579999,1255544.77,600,10.809,831066.7094,0,2026-04-28 05:52:00+0000,2026-04-28 11:22:00+0530,76885.77893447643,76988.28703694539,0.0001768951519023343
1777355580000,76895.3,76938.6,76895.3,76927.5,37.846,1777355639999,2911177.1947,1706,20.283,1560112.6378,0,2026-04-28 05:53:00+0000,2026-04-28 11:23:00+0530,76921.66133012736,76988.17609355829,0.00041875121106227375
1777355640000,76927.4,76938.7,76891.1,76904.7,34.641,1777355699999,2664546.2435,1528,18.093,1391765.5994,0,2026-04-28 05:54:00+0000,2026-04-28 11:24:00+0530,76918.86041107359,76988.06145732934,-0.00029638295797995706
1777355700000,76904.8,76907.4,76904.7,76905.8,3.398,1777355759999,261329.1179,271,1.443,110976.0606,0,2026-04-28 05:55:00+0000,2026-04-28 11:25:00+0530,76906.74452619188,76988.04941953886,1.4303417086525272e-05
1777355760000,76905.8,76917.2,76901.6,76901.6,13.383,1777355819999,1029242.3564,673,6.92,532199.67,0,2026-04-28 05:56:00+0000,2026-04-28 11:26:00+0530,76906.69927519989,76988.00252407754,-5.461226591485513e-05
1777355820000,76901.7,76924.7,76893.0,76924.7,25.861,1777355879999,1988698.6985,918,13.047,1003331.813,0,2026-04-28 05:57:00+0000,2026-04-28 11:27:00+0530,76899.52818916515,76987.92022753073,0.00030038386717556875
1777355880000,76924.6,76930.0,76913.4,76913.5,8.944,1777355939999,687996.4135,529,5.265,404994.2333,0,2026-04-28 05:58:00+0000,2026-04-28 11:28:00+0530,76922.67592799642,76987.89366960559,-0.00014559692790483414
1777355940000,76913.5,76929.4,76839.7,76848.0,221.818,1777355999999,17049216.3308,2948,86.627,6657104.6251,0,2026-04-28 05:59:00+0000,2026-04-28 11:29:00+0530,76861.28416449521,76986.80057645029,-0.0008516060249501578
1777356000000,76848.1,76898.1,76848.1,76881.2,54.761,1777356059999,4209718.474,2218,36.961,2841348.0162,0,2026-04-28 06:00:00+0000,2026-04-28 11:30:00+0530,76874.39005861836,76986.54189802066,0.0004320216531334964
1777356060000,76881.2,76910.9,76877.9,76910.9,15.186,1777356119999,1167759.0823,1411,7.223,555425.4715,0,2026-04-28 06:01:00+0000,2026-04-28 11:31:00+0530,76897.08167391017,76986.48594102511,0.0003863103073313834
1777356120000,76910.9,76930.0,76902.1,76907.9,38.474,1777356179999,2959211.9584,1408,10.042,772409.4153,0,2026-04-28 06:02:00+0000,2026-04-28 11:32:00+0530,76914.5905910485,76986.36644040662,-3.900617467744727e-05
1777356180000,76907.9,76911.7,76886.6,76910.7,12.901,1777356239999,992092.9077,1029,4.981,383027.9361,0,2026-04-28 06:03:00+0000,2026-04-28 11:33:00+0530,76900.4656770793,76986.3207999683,3.640718313735469e-05
1777356240000,76910.7,76950.0,76910.7,76949.9,28.453,1777356299999,2188821.504,1458,22.978,1767646.2545,0,2026-04-28 06:04:00+0000,2026-04-28 11:34:00+0530,76927.61761501424,76986.2611594009,0.0005096820078349662
1777356300000,76949.9,76980.0,76946.4,76980.0,25.977,1777356359999,1999201.0173,1087,19.064,1467203.9507,0,2026-04-28 06:05:00+0000,2026-04-28 11:35:00+0530,76960.42719713593,76986.24195524295,0.0003911636012523534
1777356360000,76980.0,76980.0,76956.2,76956.3,46.731,1777356419999,3596681.8748,1130,24.367,1875415.8919,0,2026-04-28 06:06:00+0000,2026-04-28 11:36:00+0530,76965.65181143138,76986.19836530455,-0.0003078721745907176
1777356420000,76956.3,76979.5,76956.2,76963.5,27.571,1777356479999,2122138.5693,1043,18.214,1401882.6235,0,2026-04-28 06:07:00+0000,2026-04-28 11:37:00+0530,76969.95282361902,76986.1753269752,9.355959161228e-05
1777356480000,76963.6,76985.1,76963.5,76977.9,22.745,1777356539999,1750828.2458,853,15.632,1203279.321,0,2026-04-28 06:08:00+0000,2026-04-28 11:38:00+0530,76976.40122224664,76986.16508887087,0.0001871016780681245
1777356540000,76977.9,76983.9,76963.5,76969.4,26.448,1777356599999,2035803.0089,1135,11.183,860784.6216,0,2026-04-28 06:09:00+0000,2026-04-28 11:39:00+0530,76973.79797716273,76986.14960688334,-0.00011042130273752893
1777356600000,76969.3,76979.1,76969.3,76969.5,13.059,1777356659999,1005199.2646,658,7.669,590312.3009,0,2026-04-28 06:10:00+0000,2026-04-28 11:40:00+0530,76973.6782755188,76986.1421767524,1.2992176112724962e-06
1777356660000,76969.4,76969.5,76951.7,76956.6,29.08,1777356719999,2237966.6475,769,5.332,410328.2601,0,2026-04-28 06:11:00+0000,2026-04-28 11:41:00+0530,76958.96311898212,76986.10931812738,-0.00016759885409145525
1777356720000,76956.6,76959.0,76952.5,76956.1,9.289,1777356779999,714836.7286,476,6.956,535299.8173,0,2026-04-28 06:12:00+0000,2026-04-28 11:42:00+0530,76955.18662934654,76986.09751172666,-6.497168533958764e-06
1777356780000,76956.0,76956.1,76948.7,76951.7,16.8,1777356839999,1292772.9221,557,6.477,498405.3277,0,2026-04-28 06:13:00+0000,2026-04-28 11:43:00+0530,76950.76917261905,76986.07357161774,-5.717545457750717e-05
1777356840000,76951.8,76958.0,76948.6,76954.6,33.101,1777356899999,2547220.1519,892,15.552,1196748.284,0,2026-04-28 06:14:00+0000,2026-04-28 11:44:00+0530,76952.96673514396,76986.02867608012,3.76859770481186e-05
1777356900000,76954.5,76954.6,76916.1,76917.5,37.429,1777356959999,2879499.7174,1189,10.364,797404.8312,0,2026-04-28 06:15:00+0000,2026-04-28 11:45:00+0530,76932.31765208795,76985.93992323469,-0.00048210243442248224
1777356960000,76917.5,76954.6,76911.5,76954.6,31.009,1777357019999,2385619.6105,1229,23.55,1811737.3836,0,2026-04-28 06:16:00+0000,2026-04-28 11:46:00+0530,76933.13587990584,76985.88065244818,0.00048233496928529185
1777357020000,76954.6,76955.8,76950.0,76950.0,13.009,1777357079999,1001083.6129,470,4.688,360755.7406,0,2026-04-28 06:17:00+0000,2026-04-28 11:47:00+0530,76953.1564993466,76985.86219433507,-5.977550399849374e-05
1777357080000,76950.0,76950.1,76906.5,76906.6,35.362,1777357139999,2720323.506,888,4.668,359070.1443,0,2026-04-28 06:18:00+0000,2026-04-28 11:48:00+0530,76927.8747242803,76985.76656781681,-0.0005640025990902853
1777357140000,76906.6,76930.4,76906.5,76925.3,16.966,1777357199999,1305036.356,823,10.054,773322.1697,0,2026-04-28 06:19:00+0000,2026-04-28 11:49:00+0530,76920.68584227277,76985.72055234197,0.0002431520831762679
1777357200000,76925.3,76925.3,76901.4,76901.4,14.683,1777357259999,1129342.2342,593,1.535,118070.3613,0,2026-04-28 06:20:00+0000,2026-04-28 11:50:00+0530,76914.95159027448,76985.67382520504,-0.00031069102102965207
1777357260000,76901.5,76901.5,76888.0,76895.0,18.584,1777357319999,1428989.7819,804,6.3,484414.7476,0,2026-04-28 06:21:00+0000,2026-04-28 11:51:00+0530,76893.5526205338,76985.60351705989,-8.322345236877471e-05
1777357320000,76895.0,76895.0,76872.0,76877.3,114.669,1777357379999,8816098.0379,1805,24.774,1904631.5204,0,2026-04-28 06:22:00+0000,2026-04-28 11:52:00+0530,76883.01143203482,76985.10840065297,-0.00023018401716623504
1777357380000,76877.3,76890.9,76807.6,76809.5,117.898,1777357439999,9059627.0642,2394,15.792,1213587.4384,0,2026-04-28 06:23:00+0000,2026-04-28 11:53:00+0530,76842.92408861898,76984.3832816739,-0.0008819248334683838
1777357440000,76809.4,76823.8,76809.4,76811.3,42.648,1777357499999,3276022.9788,1194,22.431,1723039.6582,0,2026-04-28 06:24:00+0000,2026-04-28 11:54:00+0530,76815.39530106922,76984.08554403363,2.3434601188698778e-05
1777357500000,76811.3,76832.0,76788.2,76831.3,99.848,1777357559999,7668379.5944,2196,33.52,2574471.6593,0,2026-04-28 06:25:00+0000,2026-04-28 11:55:00+0530,76800.53275378575,76983.40210403687,0.0002603783557888484
