combo_id,strategy_id,strategy_name,trade_id,side,entry_timestamp_utc,exit_timestamp_utc,entry_timestamp_ist,exit_timestamp_ist,exit_date,entry_price,exit_price,qty,gross_return,net_pnl,equity_after,r_multiple,param1_name,param1_value,param2_name,param2_value
bollinger_mean_reversion__10__2p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__10__2p5-0007,long,2026-04-28 21:09:00+0000,2026-04-28 21:33:00+0000,2026-04-29 02:39:00+0530,2026-04-29 03:03:00+0530,03:03,76372.1,76289.0,1.0,-0.0010880936886639159,-1383.998509415309,995900.3075486727,-1.387767260557589,bb_length,10.0,std_dev,2.5
bollinger_mean_reversion__10__2p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__10__2p5-0008,short,2026-04-28 21:56:00+0000,2026-04-28 22:03:00+0000,2026-04-29 03:26:00+0530,2026-04-29 03:33:00+0530,03:33,76354.4,76353.6,1.0,1.0477457749513697e-05,261.8528734361753,995946.8593606601,0.26298766349810976,bb_length,10.0,std_dev,2.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0001,long,2026-04-28 00:21:00+0000,2026-04-28 00:33:00+0000,2026-04-28 05:51:00+0530,2026-04-28 06:03:00+0530,06:03,77238.1,77228.0,1.0,-0.00013076448022419918,-17.837482448201627,999810.3540330864,-0.017840547605647784,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0002,short,2026-04-28 00:38:00+0000,2026-04-28 00:51:00+0000,2026-04-28 06:08:00+0530,2026-04-28 06:21:00+0530,06:21,77346.0,77268.1,1.0,0.0010071626199156247,101.4504202620592,998879.6876462394,0.10157452022966501,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0003,long,2026-04-28 01:18:00+0000,2026-04-28 02:03:00+0000,2026-04-28 06:48:00+0530,2026-04-28 07:33:00+0530,07:33,77243.3,77117.2,1.0,-0.0016325040488949227,-2554.067258733674,995745.4195081722,-2.5584178821981363,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0004,short,2026-04-28 02:04:00+0000,2026-04-28 02:10:00+0000,2026-04-28 07:34:00+0530,2026-04-28 07:40:00+0530,07:40,77151.4,77100.0,1.0,0.0006662225183210468,660.1355123469839,995665.2373877893,0.6634493743828277,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0005,short,2026-04-28 02:19:00+0000,2026-04-28 02:25:00+0000,2026-04-28 07:49:00+0530,2026-04-28 07:55:00+0530,07:55,77160.3,77021.9,1.0,0.0017936685056954005,345.85827336879447,995481.3635092955,0.3475489232863804,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0006,long,2026-04-28 02:26:00+0000,2026-04-28 02:51:00+0000,2026-04-28 07:56:00+0530,2026-04-28 08:21:00+0530,08:21,77015.1,76811.0,1.0,-0.0026501296498998572,-2859.9496108251624,992234.8818461389,-2.8740472972186772,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0007,short,2026-04-28 03:00:00+0000,2026-04-28 03:05:00+0000,2026-04-28 08:30:00+0530,2026-04-28 08:35:00+0530,08:35,76855.1,76730.6,1.0,0.001619931533496155,792.0500429114327,992598.8486155089,0.7985930768485823,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0008,long,2026-04-28 03:08:00+0000,2026-04-28 03:22:00+0000,2026-04-28 08:38:00+0530,2026-04-28 08:52:00+0530,08:52,76695.6,76704.5,1.0,0.00011604316284108407,244.29129415145144,992686.4487310026,0.24615166971783503,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0009,long,2026-04-28 03:25:00+0000,2026-04-28 03:28:00+0000,2026-04-28 08:55:00+0530,2026-04-28 08:58:00+0530,08:58,76700.0,76757.5,1.0,0.0007496740547587866,-14.452855501906015,992788.5214267607,-0.014557627118668301,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0010,short,2026-04-28 03:35:00+0000,2026-04-28 03:47:00+0000,2026-04-28 09:05:00+0530,2026-04-28 09:17:00+0530,09:17,76780.0,76750.0,1.0,0.00039072675175821914,31.5772197911283,992522.2620901237,0.03181613719150806,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0011,short,2026-04-28 03:56:00+0000,2026-04-28 03:58:00+0000,2026-04-28 09:26:00+0530,2026-04-28 09:28:00+0530,09:28,76793.7,76770.0,1.0,0.00030861906640777814,85.96575122012291,992367.3358241238,0.08663445048233338,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0012,long,2026-04-28 04:02:00+0000,2026-04-28 04:08:00+0000,2026-04-28 09:32:00+0530,2026-04-28 09:38:00+0530,09:38,76754.5,76770.0,1.0,0.00020194255711381004,-74.10040513204876,992249.0004919748,-0.07467366734187535,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0013,short,2026-04-28 04:11:00+0000,2026-04-28 04:20:00+0000,2026-04-28 09:41:00+0530,2026-04-28 09:50:00+0530,09:50,76822.3,76780.0,1.0,0.0005506213690555928,401.43853904877324,992113.7578427972,0.40479333697358044,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0014,long,2026-04-28 04:24:00+0000,2026-04-28 04:35:00+0000,2026-04-28 09:54:00+0530,2026-04-28 10:05:00+0530,10:05,76710.6,76729.4,1.0,0.00024507695155540077,417.1087596624857,991939.735619074,0.4206749784255077,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0015,short,2026-04-28 04:41:00+0000,2026-04-28 05:00:00+0000,2026-04-28 10:11:00+0530,2026-04-28 10:30:00+0530,10:30,76811.2,76887.9,1.0,-0.0009985522944571112,-737.5954219427658,991245.3707044801,-0.7435565399101453,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0016,short,2026-04-28 05:05:00+0000,2026-04-28 05:14:00+0000,2026-04-28 10:35:00+0530,2026-04-28 10:44:00+0530,10:44,76920.0,76917.6,1.0,3.120124804989466e-05,-39.59511007287074,990972.8313215581,-0.03995420139729435,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0017,short,2026-04-28 05:26:00+0000,2026-04-28 05:35:00+0000,2026-04-28 10:56:00+0530,2026-04-28 11:05:00+0530,11:05,77009.8,76894.5,1.0,0.0014972120431425706,523.8842406512704,990918.8188429265,0.5289649839148792,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0018,long,2026-04-28 05:37:00+0000,2026-04-28 05:51:00+0000,2026-04-28 11:07:00+0530,2026-04-28 11:21:00+0530,11:21,76864.0,76881.7,1.0,0.00023027685262277942,-3.4300836202455685,991012.7606999454,-0.003461178184721188,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0019,short,2026-04-28 05:54:00+0000,2026-04-28 06:00:00+0000,2026-04-28 11:24:00+0530,2026-04-28 11:30:00+0530,11:30,76904.7,76881.2,1.0,0.00030557300139000265,432.83173093991354,991442.0078960875,0.43675855012242987,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0020,short,2026-04-28 06:05:00+0000,2026-04-28 06:16:00+0000,2026-04-28 11:35:00+0530,2026-04-28 11:46:00+0530,11:46,76980.0,76954.6,1.0,0.00032995583268369266,507.1673407239141,991263.9266082011,0.5118989459117006,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0021,long,2026-04-28 06:21:00+0000,2026-04-28 06:36:00+0000,2026-04-28 11:51:00+0530,2026-04-28 12:06:00+0530,12:06,76895.0,76810.0,1.0,-0.0011054034722673967,-476.32960600510705,990407.7214180325,-0.48071174978832293,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0022,long,2026-04-28 06:37:00+0000,2026-04-28 06:57:00+0000,2026-04-28 12:07:00+0530,2026-04-28 12:27:00+0530,12:27,76810.0,76696.2,1.0,-0.0014815779195417322,-1626.9219963314245,988483.6771052757,-1.643171982814484,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0023,long,2026-04-28 07:06:00+0000,2026-04-28 07:22:00+0000,2026-04-28 12:36:00+0530,2026-04-28 12:52:00+0530,12:52,76645.5,76615.3,1.0,-0.00039402182776548944,-1141.0920784892514,987393.0863446824,-1.1543273903886941,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0024,short,2026-04-28 07:32:00+0000,2026-04-28 07:50:00+0000,2026-04-28 13:02:00+0530,2026-04-28 13:20:00+0530,13:20,76653.6,76735.4,1.0,-0.0010671383992399974,-1438.4033035868779,985842.6324281708,-1.4569339950106053,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0025,short,2026-04-28 07:55:00+0000,2026-04-28 08:04:00+0000,2026-04-28 13:25:00+0530,2026-04-28 13:34:00+0530,13:34,76840.3,76751.4,1.0,0.0011569449885022731,190.43102857260965,986133.5909038528,0.19314605174267732,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0026,short,2026-04-28 08:17:00+0000,2026-04-28 08:33:00+0000,2026-04-28 13:47:00+0530,2026-04-28 14:03:00+0530,14:03,76886.0,76834.3,1.0,0.0006724241084201665,160.9397573720198,985806.264261107,0.16328364105318693,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0027,long,2026-04-28 08:43:00+0000,2026-04-28 08:57:00+0000,2026-04-28 14:13:00+0530,2026-04-28 14:27:00+0530,14:27,76784.1,76814.0,1.0,0.0003894035353673164,-287.96995289460756,985275.1938157987,-0.29218822646885434,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0028,short,2026-04-28 09:00:00+0000,2026-04-28 09:03:00+0000,2026-04-28 14:30:00+0530,2026-04-28 14:33:00+0530,14:33,76810.1,76766.3,1.0,0.0005702375078278088,386.77896322181914,985494.6476943517,0.39262600117082663,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0029,long,2026-04-28 09:24:00+0000,2026-04-28 09:56:00+0000,2026-04-28 14:54:00+0530,2026-04-28 15:26:00+0530,15:26,76725.9,76574.0,1.0,-0.001979774756633579,-2006.329260407947,983018.0177783013,-2.036832151854519,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0030,short,2026-04-28 10:03:00+0000,2026-04-28 10:06:00+0000,2026-04-28 15:33:00+0530,2026-04-28 15:36:00+0530,15:36,76592.9,76544.7,1.0,0.000629301149323247,258.2159444036661,983426.4776528187,0.262636574491302,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0031,long,2026-04-28 10:09:00+0000,2026-04-28 10:28:00+0000,2026-04-28 15:39:00+0530,2026-04-28 15:58:00+0530,15:58,76500.0,76480.6,1.0,-0.0002535947712417608,-401.57450948492624,982731.1607265257,-0.4084641830063001,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0032,short,2026-04-28 10:32:00+0000,2026-04-28 10:57:00+0000,2026-04-28 16:02:00+0530,2026-04-28 16:27:00+0530,16:27,76523.5,76552.1,1.0,-0.000373741399700922,-507.36829551763367,982012.4403837795,-0.5163949785395553,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0033,short,2026-04-28 11:01:00+0000,2026-04-28 11:02:00+0000,2026-04-28 16:31:00+0530,2026-04-28 16:32:00+0530,16:32,76547.6,76515.0,1.0,0.0004258787995966573,-294.6980477642501,982032.1278332139,-0.29999999999995586,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0034,long,2026-04-28 11:03:00+0000,2026-04-28 11:45:00+0000,2026-04-28 16:33:00+0530,2026-04-28 17:15:00+0530,17:15,76516.8,76208.0,1.0,-0.004035715032515763,-3569.211566962651,978191.4087363781,-3.635521218868862,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0035,long,2026-04-28 11:49:00+0000,2026-04-28 11:56:00+0000,2026-04-28 17:19:00+0530,2026-04-28 17:26:00+0530,17:26,76110.8,76167.6,1.0,0.0007462804227520436,927.5225700931624,978173.0174810988,0.9491193102687352,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0036,short,2026-04-28 12:06:00+0000,2026-04-28 12:08:00+0000,2026-04-28 17:36:00+0530,2026-04-28 17:38:00+0530,17:38,76200.6,76230.0,1.0,-0.00038582373367135325,218.60094365035184,978470.2925375733,0.22346083889123922,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0037,short,2026-04-28 12:09:00+0000,2026-04-28 12:19:00+0000,2026-04-28 17:39:00+0530,2026-04-28 17:49:00+0530,17:49,76191.8,76160.7,1.0,0.00040818040786549936,-399.6351493166294,978267.4424867071,-0.40834637074126423,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0038,long,2026-04-28 12:20:00+0000,2026-04-28 12:21:00+0000,2026-04-28 17:50:00+0530,2026-04-28 17:51:00+0530,17:51,76243.3,76237.0,1.0,-8.263021144161442e-05,-293.71048232656904,978741.2306065115,-0.29999999999991583,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0039,long,2026-04-28 12:26:00+0000,2026-04-28 12:35:00+0000,2026-04-28 17:56:00+0530,2026-04-28 18:05:00+0530,18:05,76183.2,76250.0,1.0,0.0008768337376219293,333.09315710142255,978956.7397675238,0.3403690052402982,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0040,short,2026-04-28 12:36:00+0000,2026-04-28 12:37:00+0000,2026-04-28 18:06:00+0530,2026-04-28 18:07:00+0530,18:07,76196.9,76237.2,1.0,-0.0005288929077167381,-293.8034375399584,979050.9883622393,-0.30000000000002514,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0041,short,2026-04-28 12:41:00+0000,2026-04-28 13:01:00+0000,2026-04-28 18:11:00+0530,2026-04-28 18:31:00+0530,18:31,76254.1,76301.0,1.0,-0.0006150488957314959,-990.8740858081728,978070.5963797449,-1.0120652438064002,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0042,long,2026-04-28 13:04:00+0000,2026-04-28 13:26:00+0000,2026-04-28 18:34:00+0530,2026-04-28 18:56:00+0530,18:56,76258.4,76105.0,1.0,-0.0020115816749367577,-2244.903497852385,975263.0052624459,-2.2965578873928822,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0043,short,2026-04-28 13:30:00+0000,2026-04-28 13:32:00+0000,2026-04-28 19:00:00+0530,2026-04-28 19:02:00+0530,19:02,76105.1,76175.4,1.0,-0.0009237225888933942,530.1008618534543,976204.825999763,0.5433172021326326,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0044,short,2026-04-28 13:33:00+0000,2026-04-28 13:52:00+0000,2026-04-28 19:03:00+0530,2026-04-28 19:22:00+0530,19:22,76169.5,76170.7,1.0,-1.5754337366002957e-05,-731.0783289802494,975256.4960454897,-0.7490652014179711,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0045,long,2026-04-28 13:54:00+0000,2026-04-28 14:45:00+0000,2026-04-28 19:24:00+0530,2026-04-28 20:15:00+0530,20:15,76103.9,75741.1,1.0,-0.004767166991441862,-3861.003189007286,971216.9809949256,-3.959686560084377,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0046,short,2026-04-28 14:57:00+0000,2026-04-28 15:16:00+0000,2026-04-28 20:27:00+0530,2026-04-28 20:46:00+0530,20:46,75833.0,75960.0,1.0,-0.0016747326361874482,-1340.1096054082736,969552.2061392051,-1.3802865505022497,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0047,short,2026-04-28 15:23:00+0000,2026-04-28 15:28:00+0000,2026-04-28 20:53:00+0530,2026-04-28 20:58:00+0530,20:58,75974.4,75937.5,1.0,0.00048568991660336014,284.48172383150086,970231.9085308763,0.2932960240618215,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0048,long,2026-04-28 15:32:00+0000,2026-04-28 15:38:00+0000,2026-04-28 21:02:00+0530,2026-04-28 21:08:00+0530,21:08,75909.0,75919.2,1.0,0.0001343714184087741,402.7914994707098,970714.4360106001,0.41511559894104705,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0049,short,2026-04-28 15:53:00+0000,2026-04-28 16:06:00+0000,2026-04-28 21:23:00+0530,2026-04-28 21:36:00+0530,21:36,76015.5,75976.4,1.0,0.0005143687800515107,-31.570852158009075,970387.8198263284,-0.03253320416025048,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0050,long,2026-04-28 16:13:00+0000,2026-04-28 16:21:00+0000,2026-04-28 21:43:00+0530,2026-04-28 21:51:00+0530,21:51,75998.3,75960.0,1.0,-0.0005039586411801356,-417.75108010531403,970583.8084490547,-0.43022699191943836,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0051,long,2026-04-28 16:32:00+0000,2026-04-28 16:41:00+0000,2026-04-28 22:02:00+0530,2026-04-28 22:11:00+0530,22:11,75920.0,75927.9,1.0,0.00010405690200210316,-110.94304573396221,970231.5515794384,-0.11433390410961825,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0052,long,2026-04-28 16:44:00+0000,2026-04-28 16:49:00+0000,2026-04-28 22:14:00+0530,2026-04-28 22:19:00+0530,22:19,75885.8,75876.0,1.0,-0.0001291414203975494,-36.716318487538956,970203.0368217954,-0.037842521262092935,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0053,short,2026-04-28 16:52:00+0000,2026-04-28 17:06:00+0000,2026-04-28 22:22:00+0530,2026-04-28 22:36:00+0530,22:36,75984.8,76018.5,1.0,-0.0004435097545825162,-632.9869774387917,968707.9062543839,-0.6530076073943264,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0054,long,2026-04-28 17:17:00+0000,2026-04-28 17:25:00+0000,2026-04-28 22:47:00+0530,2026-04-28 22:55:00+0530,22:55,75950.1,76009.6,1.0,0.0007834091067688842,1060.867587560555,969682.2769662689,1.0952345026536374,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0055,short,2026-04-28 17:27:00+0000,2026-04-28 17:50:00+0000,2026-04-28 22:57:00+0530,2026-04-28 23:20:00+0530,23:20,76066.8,76164.4,1.0,-0.0012830827640966103,-1203.35164573777,967929.1717723071,-1.2416791477533484,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0056,long,2026-04-28 17:54:00+0000,2026-04-28 17:56:00+0000,2026-04-28 23:24:00+0530,2026-04-28 23:26:00+0530,23:26,76092.0,76141.2,1.0,0.0006465857120327989,673.162405840354,968049.9838090581,0.6958636913213465,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0057,short,2026-04-28 18:02:00+0000,2026-04-28 18:08:00+0000,2026-04-28 23:32:00+0530,2026-04-28 23:38:00+0530,23:38,76183.2,76132.7,1.0,0.0006628758046393068,431.51011986797675,968131.3529622309,0.44591318584958084,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0058,short,2026-04-28 18:24:00+0000,2026-04-28 18:35:00+0000,2026-04-28 23:54:00+0530,2026-04-29 00:05:00+0530,00:05,76240.3,76202.3,1.0,0.0004984240618151059,672.8589129796019,968136.4824180302,0.6954875580147218,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0059,long,2026-04-28 18:43:00+0000,2026-04-28 18:51:00+0000,2026-04-29 00:13:00+0530,2026-04-29 00:21:00+0530,00:21,76148.3,76168.1,1.0,0.00026001893673277543,70.49139987898525,967766.5329323679,0.0728445677708382,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0060,short,2026-04-28 18:57:00+0000,2026-04-28 19:01:00+0000,2026-04-29 00:27:00+0530,2026-04-29 00:31:00+0530,00:31,76190.4,76175.0,1.0,0.0002021252021251474,47.16935529152397,967630.0569327426,0.04874967912012423,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0061,long,2026-04-28 19:08:00+0000,2026-04-28 19:26:00+0000,2026-04-29 00:38:00+0530,2026-04-29 00:56:00+0530,00:56,76105.0,76108.4,1.0,4.467511990013939e-05,-142.77493459184188,967005.0434978242,-0.1476247289925712,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0062,short,2026-04-28 19:30:00+0000,2026-04-28 20:07:00+0000,2026-04-29 01:00:00+0530,2026-04-29 01:37:00+0530,01:37,76117.0,76328.7,1.0,-0.0027812446628217025,-2662.076833208441,964320.8493331762,-2.752971910023558,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0063,short,2026-04-28 20:33:00+0000,2026-04-28 20:38:00+0000,2026-04-29 02:03:00+0530,2026-04-29 02:08:00+0530,02:08,76384.3,76345.8,1.0,0.0005040302784734552,206.76988364686258,964012.289743185,0.21453486142826464,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0064,short,2026-04-28 20:41:00+0000,2026-04-28 21:08:00+0000,2026-04-29 02:11:00+0530,2026-04-29 02:38:00+0530,02:38,76387.1,76379.5,1.0,9.949323904179241e-05,-670.2157707635779,962961.9970520149,-0.6955099277973568,bb_length,20.0,std_dev,1.5
bollinger_mean_reversion__20__1p5,bollinger_mean_reversion,Bollinger Bands Mean Reversion,bollinger_mean_reversion__20__1p5-0065,long,2026-04-28 21:09:00+0000,2026-04-28 21:36:00+0000,2026-04-29 02:39:00+0530,2026-04-29 03:06:00+0530,03:06,76372.1,76344.6,1.0,-0.00036007913884783527,-763.7952164043672,961816.0170146268,-0.7934876741639444,bb_length,20.0,std_dev,1.5
